,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
0,16,13,4,17,0.0,18.0,343.0,119.0,17.0,30.0,9.0,7.0,2.0,8.0,5.0,355.0,105.0,192.0,22.0,18.0,16.0,18.0,8.0,19.0,506.0,100.0,12.0,4.0,9.0,20.0,11.0,7.0,6.0,401.0,169.0,166.0,12.0,12.0,17.0,17.0,12.0,9.0,422.0,33.0,73.0,15.0,5.0,8.0,7.0,9.0,9.0,295.0,97.0,130.0,16.0,14.0,5.0,12.0,17.0,11.0,240.0,51.0,89.0,15.0,10.0,11.0,10.0,12.0,11.0,171.0,91.0,122.0,18.0,4.0,6.0,5.0,6.0,3.0,334.0,112.0,154.0,25.0,8.0,14.0,7.0,16.0,16.0,276.0,97.0,90.0,45698.112081689746
0,17,17,18,12,16.0,2.0,497.0,152.0,122.0,21.0,3.0,2.0,14.0,1.0,17.0,453.0,52.0,214.0,30.0,12.0,2.0,13.0,12.0,14.0,418.0,61.0,7.0,28.0,7.0,8.0,15.0,6.0,18.0,524.0,79.0,54.0,18.0,18.0,10.0,19.0,11.0,7.0,95.0,105.0,20.0,19.0,6.0,8.0,2.0,2.0,20.0,345.0,117.0,204.0,14.0,0.0,2.0,8.0,20.0,11.0,172.0,56.0,226.0,14.0,14.0,17.0,1.0,4.0,11.0,264.0,72.0,220.0,5.0,0.0,4.0,12.0,4.0,9.0,61.0,24.0,236.0,7.0,10.0,19.0,9.0,2.0,13.0,357.0,135.0,169.0,52748.35767394913
0,16,5,13,8,14.0,12.0,412.0,148.0,63.0,17.0,14.0,14.0,5.0,5.0,5.0,321.0,155.0,70.0,29.0,17.0,19.0,13.0,1.0,13.0,443.0,77.0,36.0,18.0,6.0,7.0,5.0,3.0,16.0,528.0,55.0,124.0,24.0,10.0,13.0,7.0,12.0,11.0,476.0,72.0,28.0,0.0,5.0,11.0,6.0,16.0,3.0,594.0,20.0,112.0,11.0,10.0,15.0,12.0,15.0,13.0,201.0,96.0,25.0,16.0,6.0,6.0,13.0,5.0,1.0,292.0,55.0,116.0,21.0,2.0,4.0,11.0,11.0,10.0,262.0,72.0,230.0,24.0,13.0,1.0,4.0,13.0,13.0,57.0,106.0,197.0,49088.60167187004
0,13,10,9,11,8.0,6.0,218.0,68.0,76.0,30.0,10.0,11.0,1.0,13.0,13.0,332.0,95.0,189.0,22.0,12.0,4.0,9.0,15.0,14.0,402.0,85.0,66.0,20.0,4.0,11.0,11.0,11.0,16.0,524.0,68.0,162.0,13.0,12.0,10.0,10.0,9.0,13.0,253.0,170.0,120.0,20.0,4.0,7.0,9.0,10.0,6.0,252.0,117.0,93.0,13.0,9.0,1.0,9.0,11.0,8.0,217.0,132.0,89.0,17.0,0.0,8.0,14.0,4.0,8.0,540.0,75.0,187.0,29.0,4.0,14.0,12.0,8.0,9.0,374.0,100.0,153.0,9.0,20.0,11.0,7.0,9.0,19.0,61.0,60.0,120.0,82427.60072635264
0,15,13,10,7,0.0,12.0,334.0,108.0,18.0,18.0,17.0,9.0,5.0,14.0,12.0,512.0,160.0,98.0,22.0,8.0,14.0,11.0,11.0,14.0,516.0,103.0,55.0,20.0,10.0,10.0,7.0,10.0,13.0,332.0,56.0,162.0,13.0,13.0,10.0,17.0,12.0,6.0,138.0,123.0,93.0,19.0,12.0,8.0,12.0,7.0,10.0,251.0,67.0,130.0,15.0,3.0,7.0,11.0,7.0,8.0,225.0,120.0,51.0,12.0,2.0,6.0,8.0,8.0,7.0,167.0,146.0,138.0,29.0,4.0,4.0,7.0,12.0,9.0,391.0,101.0,158.0,11.0,8.0,11.0,7.0,15.0,12.0,92.0,68.0,250.0,48298.02367893396
0,16,7,10,2,5.0,3.0,511.0,59.0,63.0,30.0,14.0,14.0,5.0,10.0,7.0,345.0,181.0,70.0,12.0,7.0,8.0,16.0,7.0,4.0,418.0,99.0,203.0,6.0,19.0,9.0,10.0,15.0,7.0,110.0,79.0,212.0,4.0,7.0,7.0,12.0,13.0,8.0,476.0,71.0,49.0,19.0,6.0,7.0,16.0,18.0,9.0,253.0,140.0,258.0,22.0,8.0,18.0,14.0,7.0,9.0,459.0,136.0,36.0,18.0,12.0,19.0,12.0,16.0,8.0,201.0,132.0,116.0,7.0,3.0,2.0,16.0,1.0,11.0,517.0,106.0,236.0,19.0,8.0,10.0,7.0,0.0,13.0,184.0,78.0,269.0,53173.10940651262
0,19,8,10,7,4.0,5.0,445.0,68.0,15.0,7.0,7.0,10.0,2.0,13.0,7.0,400.0,33.0,229.0,15.0,14.0,8.0,18.0,13.0,5.0,572.0,57.0,36.0,15.0,9.0,7.0,8.0,13.0,13.0,524.0,71.0,55.0,24.0,10.0,11.0,7.0,12.0,5.0,479.0,47.0,65.0,18.0,5.0,18.0,7.0,16.0,7.0,252.0,127.0,140.0,6.0,0.0,6.0,12.0,11.0,8.0,382.0,56.0,226.0,18.0,2.0,5.0,18.0,4.0,9.0,265.0,52.0,117.0,21.0,15.0,4.0,12.0,10.0,5.0,347.0,100.0,180.0,15.0,8.0,12.0,3.0,18.0,13.0,65.0,77.0,263.0,49425.07544717693
0,27,1,19,20,5.0,0.0,513.0,80.0,163.0,9.0,7.0,2.0,4.0,17.0,5.0,212.0,13.0,125.0,30.0,1.0,5.0,4.0,11.0,6.0,267.0,26.0,173.0,28.0,14.0,10.0,19.0,14.0,6.0,449.0,45.0,150.0,23.0,0.0,7.0,2.0,2.0,5.0,575.0,72.0,198.0,23.0,11.0,4.0,11.0,0.0,8.0,594.0,59.0,118.0,11.0,10.0,18.0,5.0,11.0,17.0,246.0,47.0,173.0,29.0,14.0,7.0,18.0,13.0,20.0,428.0,77.0,24.0,30.0,16.0,9.0,14.0,20.0,15.0,398.0,26.0,127.0,9.0,10.0,11.0,4.0,19.0,15.0,178.0,37.0,247.0,51524.64262554455
0,17,4,7,13,14.0,9.0,221.0,148.0,193.0,11.0,17.0,11.0,7.0,12.0,1.0,357.0,33.0,12.0,15.0,10.0,19.0,8.0,16.0,13.0,313.0,33.0,92.0,21.0,14.0,0.0,9.0,6.0,14.0,237.0,47.0,163.0,8.0,4.0,8.0,2.0,14.0,9.0,564.0,55.0,204.0,9.0,4.0,11.0,7.0,14.0,8.0,251.0,64.0,205.0,18.0,7.0,9.0,9.0,20.0,11.0,217.0,74.0,21.0,17.0,11.0,6.0,5.0,4.0,17.0,319.0,144.0,194.0,5.0,15.0,13.0,13.0,19.0,9.0,255.0,92.0,153.0,9.0,11.0,2.0,18.0,11.0,14.0,285.0,106.0,59.0,63490.42303619584
0,14,4,19,14,10.0,8.0,468.0,121.0,85.0,30.0,12.0,11.0,7.0,8.0,20.0,487.0,67.0,41.0,30.0,15.0,14.0,10.0,16.0,11.0,369.0,107.0,215.0,12.0,14.0,16.0,18.0,14.0,2.0,456.0,144.0,47.0,15.0,0.0,9.0,10.0,14.0,7.0,49.0,64.0,296.0,14.0,14.0,11.0,3.0,4.0,6.0,594.0,62.0,180.0,11.0,14.0,5.0,15.0,20.0,18.0,308.0,120.0,87.0,16.0,2.0,3.0,18.0,11.0,10.0,286.0,56.0,206.0,5.0,3.0,5.0,11.0,8.0,3.0,214.0,92.0,18.0,11.0,10.0,2.0,4.0,3.0,12.0,478.0,59.0,214.0,55260.630599757016
0,16,11,13,20,2.0,4.0,417.0,148.0,127.0,26.0,11.0,2.0,14.0,18.0,10.0,503.0,43.0,125.0,29.0,19.0,0.0,9.0,14.0,20.0,267.0,176.0,5.0,27.0,12.0,7.0,5.0,5.0,3.0,450.0,109.0,27.0,7.0,14.0,8.0,11.0,10.0,9.0,95.0,59.0,188.0,14.0,5.0,11.0,6.0,6.0,6.0,176.0,54.0,218.0,11.0,8.0,10.0,16.0,11.0,13.0,172.0,106.0,3.0,13.0,3.0,9.0,7.0,5.0,17.0,286.0,89.0,205.0,25.0,15.0,2.0,13.0,6.0,8.0,104.0,108.0,233.0,21.0,5.0,1.0,4.0,12.0,11.0,178.0,70.0,184.0,51116.8315717156
0,17,1,10,12,3.0,2.0,332.0,148.0,209.0,12.0,10.0,6.0,18.0,0.0,6.0,473.0,35.0,214.0,21.0,18.0,19.0,0.0,1.0,14.0,472.0,106.0,231.0,4.0,8.0,9.0,1.0,11.0,18.0,584.0,161.0,150.0,29.0,20.0,2.0,2.0,13.0,8.0,263.0,68.0,20.0,14.0,1.0,8.0,2.0,4.0,3.0,573.0,20.0,111.0,13.0,10.0,13.0,9.0,6.0,10.0,172.0,103.0,21.0,9.0,9.0,7.0,12.0,8.0,18.0,402.0,80.0,220.0,2.0,0.0,17.0,7.0,4.0,12.0,334.0,155.0,129.0,28.0,8.0,1.0,4.0,13.0,11.0,320.0,97.0,59.0,651349.2917695342
0,16,8,20,18,10.0,2.0,338.0,136.0,202.0,13.0,9.0,2.0,8.0,6.0,5.0,483.0,54.0,214.0,23.0,17.0,18.0,13.0,8.0,4.0,456.0,106.0,84.0,13.0,6.0,20.0,5.0,10.0,11.0,519.0,47.0,150.0,7.0,1.0,19.0,2.0,14.0,10.0,188.0,33.0,31.0,0.0,3.0,8.0,13.0,9.0,13.0,506.0,20.0,114.0,11.0,12.0,5.0,12.0,11.0,15.0,240.0,51.0,89.0,12.0,10.0,6.0,8.0,14.0,11.0,239.0,75.0,201.0,17.0,6.0,6.0,3.0,4.0,9.0,326.0,63.0,82.0,24.0,11.0,7.0,7.0,16.0,15.0,337.0,128.0,64.0,48541.41042043555
0,15,16,11,0,6.0,16.0,221.0,148.0,255.0,28.0,7.0,10.0,2.0,15.0,12.0,245.0,158.0,21.0,16.0,14.0,13.0,10.0,16.0,20.0,267.0,17.0,55.0,15.0,14.0,19.0,11.0,6.0,13.0,282.0,67.0,164.0,0.0,12.0,9.0,1.0,14.0,9.0,476.0,153.0,93.0,19.0,20.0,20.0,9.0,7.0,6.0,252.0,117.0,130.0,28.0,3.0,6.0,10.0,12.0,8.0,172.0,100.0,21.0,13.0,0.0,8.0,18.0,11.0,17.0,292.0,105.0,213.0,29.0,4.0,9.0,13.0,12.0,8.0,104.0,102.0,53.0,0.0,1.0,5.0,17.0,8.0,11.0,283.0,68.0,86.0,91184.50010129975
0,15,5,14,19,0.0,6.0,242.0,138.0,163.0,9.0,11.0,5.0,7.0,20.0,5.0,332.0,138.0,98.0,23.0,7.0,19.0,10.0,10.0,16.0,548.0,99.0,85.0,18.0,17.0,4.0,5.0,11.0,7.0,405.0,52.0,161.0,13.0,7.0,8.0,9.0,12.0,7.0,332.0,95.0,180.0,16.0,4.0,10.0,3.0,10.0,6.0,594.0,59.0,230.0,13.0,10.0,14.0,9.0,4.0,17.0,254.0,123.0,89.0,12.0,10.0,9.0,16.0,6.0,10.0,166.0,88.0,194.0,5.0,12.0,3.0,7.0,2.0,4.0,251.0,113.0,268.0,15.0,9.0,9.0,6.0,12.0,3.0,111.0,133.0,263.0,54910.83043009302
0,1,4,10,11,3.0,6.0,414.0,72.0,6.0,25.0,4.0,9.0,11.0,13.0,17.0,427.0,133.0,12.0,14.0,5.0,9.0,13.0,19.0,11.0,59.0,56.0,55.0,6.0,9.0,8.0,3.0,4.0,7.0,557.0,98.0,164.0,24.0,19.0,16.0,10.0,12.0,16.0,413.0,50.0,272.0,19.0,7.0,8.0,9.0,10.0,20.0,218.0,117.0,192.0,22.0,13.0,6.0,9.0,2.0,8.0,419.0,75.0,246.0,18.0,10.0,9.0,7.0,11.0,9.0,95.0,34.0,122.0,29.0,10.0,4.0,7.0,18.0,13.0,334.0,102.0,277.0,21.0,11.0,11.0,3.0,12.0,11.0,480.0,78.0,100.0,50270.21641481765
0,13,9,1,7,17.0,8.0,337.0,75.0,8.0,16.0,17.0,16.0,4.0,12.0,5.0,365.0,114.0,75.0,23.0,4.0,16.0,17.0,3.0,12.0,548.0,33.0,56.0,21.0,16.0,3.0,4.0,11.0,13.0,172.0,60.0,105.0,3.0,17.0,17.0,9.0,2.0,6.0,476.0,153.0,93.0,11.0,5.0,16.0,11.0,12.0,6.0,252.0,32.0,125.0,12.0,1.0,10.0,8.0,9.0,8.0,254.0,132.0,89.0,12.0,10.0,7.0,17.0,10.0,8.0,296.0,103.0,232.0,27.0,11.0,4.0,7.0,12.0,9.0,574.0,88.0,230.0,9.0,20.0,1.0,9.0,13.0,14.0,80.0,68.0,263.0,43886.58228880115
0,25,7,19,12,12.0,16.0,482.0,98.0,175.0,15.0,3.0,7.0,14.0,5.0,9.0,96.0,181.0,290.0,23.0,16.0,16.0,17.0,15.0,10.0,21.0,77.0,6.0,18.0,6.0,9.0,11.0,14.0,5.0,584.0,186.0,212.0,12.0,12.0,20.0,9.0,15.0,13.0,95.0,72.0,20.0,9.0,3.0,0.0,12.0,12.0,10.0,231.0,24.0,130.0,13.0,10.0,5.0,10.0,11.0,16.0,347.0,117.0,99.0,18.0,10.0,6.0,1.0,11.0,11.0,291.0,39.0,220.0,23.0,1.0,4.0,5.0,12.0,16.0,406.0,185.0,170.0,19.0,14.0,14.0,18.0,6.0,13.0,529.0,20.0,250.0,490177.7446104583
0,17,8,12,8,0.0,2.0,332.0,120.0,67.0,13.0,3.0,2.0,2.0,10.0,5.0,297.0,91.0,149.0,30.0,17.0,19.0,18.0,6.0,14.0,472.0,104.0,8.0,10.0,9.0,8.0,5.0,15.0,15.0,110.0,45.0,155.0,7.0,0.0,15.0,12.0,12.0,6.0,362.0,162.0,40.0,0.0,3.0,8.0,3.0,5.0,3.0,408.0,77.0,120.0,11.0,3.0,6.0,9.0,19.0,13.0,172.0,120.0,55.0,11.0,11.0,12.0,17.0,5.0,7.0,292.0,10.0,122.0,23.0,1.0,4.0,4.0,4.0,9.0,245.0,83.0,55.0,19.0,11.0,2.0,4.0,10.0,13.0,338.0,133.0,59.0,38762.644914230084
0,5,5,5,11,7.0,10.0,513.0,80.0,6.0,11.0,11.0,7.0,5.0,19.0,3.0,447.0,181.0,18.0,2.0,10.0,17.0,18.0,19.0,19.0,552.0,99.0,201.0,8.0,15.0,2.0,0.0,1.0,5.0,110.0,89.0,268.0,12.0,19.0,19.0,9.0,18.0,14.0,257.0,162.0,233.0,9.0,4.0,6.0,7.0,14.0,13.0,472.0,56.0,181.0,13.0,7.0,8.0,9.0,10.0,7.0,232.0,87.0,146.0,13.0,10.0,2.0,6.0,13.0,20.0,9.0,179.0,51.0,29.0,4.0,2.0,12.0,12.0,12.0,406.0,100.0,170.0,23.0,9.0,9.0,17.0,12.0,15.0,184.0,37.0,23.0,54184.58592126421
0,11,8,5,9,9.0,2.0,337.0,98.0,38.0,12.0,12.0,7.0,2.0,12.0,5.0,297.0,179.0,90.0,23.0,1.0,9.0,4.0,18.0,13.0,572.0,53.0,41.0,16.0,14.0,9.0,14.0,11.0,14.0,167.0,67.0,188.0,23.0,15.0,17.0,16.0,8.0,6.0,564.0,55.0,214.0,8.0,4.0,8.0,16.0,11.0,6.0,252.0,127.0,162.0,13.0,3.0,6.0,10.0,19.0,7.0,217.0,106.0,173.0,17.0,7.0,11.0,8.0,8.0,5.0,319.0,78.0,296.0,26.0,16.0,4.0,5.0,12.0,15.0,255.0,101.0,153.0,19.0,10.0,5.0,8.0,10.0,13.0,264.0,49.0,247.0,43349.42522124048
0,11,13,13,12,10.0,2.0,343.0,161.0,20.0,6.0,11.0,3.0,8.0,5.0,6.0,278.0,199.0,196.0,16.0,18.0,18.0,10.0,8.0,14.0,456.0,106.0,6.0,4.0,10.0,13.0,17.0,10.0,1.0,472.0,159.0,150.0,13.0,1.0,18.0,9.0,17.0,11.0,190.0,171.0,241.0,15.0,4.0,10.0,14.0,2.0,19.0,29.0,130.0,177.0,16.0,2.0,5.0,6.0,6.0,13.0,240.0,137.0,269.0,15.0,10.0,17.0,7.0,2.0,11.0,170.0,145.0,196.0,8.0,4.0,12.0,5.0,17.0,9.0,334.0,115.0,171.0,23.0,8.0,6.0,2.0,16.0,16.0,258.0,97.0,216.0,43853.51453046068
0,16,6,12,6,12.0,2.0,276.0,124.0,271.0,28.0,9.0,17.0,8.0,9.0,7.0,465.0,71.0,214.0,17.0,17.0,6.0,5.0,7.0,13.0,68.0,81.0,12.0,10.0,3.0,20.0,13.0,7.0,8.0,470.0,104.0,158.0,7.0,3.0,18.0,9.0,13.0,8.0,188.0,33.0,44.0,17.0,11.0,12.0,11.0,9.0,18.0,253.0,98.0,169.0,13.0,11.0,10.0,15.0,18.0,10.0,346.0,68.0,89.0,22.0,3.0,0.0,15.0,10.0,8.0,492.0,91.0,165.0,13.0,4.0,4.0,7.0,5.0,3.0,546.0,114.0,145.0,23.0,6.0,7.0,6.0,18.0,6.0,335.0,90.0,90.0,41216.43926306166
0,23,8,10,7,1.0,12.0,237.0,107.0,63.0,7.0,7.0,11.0,3.0,13.0,7.0,243.0,33.0,70.0,14.0,18.0,8.0,0.0,7.0,12.0,572.0,57.0,1.0,21.0,11.0,1.0,4.0,1.0,7.0,110.0,71.0,124.0,21.0,18.0,5.0,8.0,13.0,2.0,489.0,65.0,65.0,18.0,5.0,13.0,8.0,14.0,6.0,144.0,128.0,258.0,21.0,0.0,18.0,12.0,8.0,9.0,171.0,50.0,152.0,4.0,2.0,5.0,17.0,2.0,0.0,276.0,52.0,122.0,13.0,16.0,3.0,4.0,10.0,2.0,517.0,145.0,166.0,19.0,8.0,19.0,8.0,0.0,13.0,389.0,170.0,280.0,143306.78453840807
0,18,9,18,7,11.0,3.0,445.0,52.0,15.0,13.0,14.0,14.0,3.0,13.0,7.0,441.0,181.0,229.0,19.0,5.0,8.0,17.0,10.0,4.0,521.0,99.0,39.0,20.0,14.0,8.0,10.0,8.0,13.0,224.0,79.0,181.0,22.0,17.0,13.0,7.0,12.0,8.0,476.0,71.0,66.0,15.0,5.0,17.0,6.0,16.0,8.0,252.0,125.0,140.0,14.0,1.0,6.0,9.0,12.0,8.0,438.0,93.0,171.0,9.0,12.0,10.0,18.0,11.0,8.0,264.0,132.0,116.0,21.0,8.0,4.0,12.0,11.0,11.0,255.0,85.0,219.0,18.0,0.0,1.0,3.0,20.0,13.0,57.0,77.0,168.0,41958.68887050874
0,21,15,20,2,16.0,11.0,59.0,148.0,234.0,21.0,17.0,2.0,15.0,3.0,5.0,529.0,52.0,167.0,17.0,3.0,19.0,2.0,10.0,14.0,303.0,110.0,118.0,3.0,17.0,8.0,12.0,13.0,20.0,111.0,56.0,116.0,7.0,19.0,16.0,14.0,10.0,13.0,407.0,43.0,167.0,6.0,4.0,14.0,20.0,13.0,8.0,94.0,171.0,284.0,0.0,10.0,9.0,8.0,8.0,16.0,163.0,103.0,105.0,17.0,14.0,8.0,10.0,10.0,1.0,113.0,104.0,105.0,23.0,15.0,4.0,0.0,4.0,15.0,61.0,92.0,55.0,24.0,8.0,12.0,8.0,12.0,19.0,302.0,46.0,59.0,426566.82193473494
0,17,5,12,7,16.0,2.0,439.0,80.0,202.0,11.0,5.0,2.0,14.0,12.0,5.0,117.0,55.0,214.0,23.0,15.0,9.0,12.0,14.0,13.0,472.0,63.0,23.0,18.0,10.0,5.0,6.0,11.0,17.0,278.0,45.0,150.0,9.0,19.0,4.0,10.0,10.0,2.0,280.0,72.0,82.0,9.0,14.0,12.0,2.0,7.0,3.0,249.0,20.0,239.0,8.0,6.0,6.0,8.0,11.0,11.0,172.0,70.0,188.0,9.0,2.0,6.0,7.0,4.0,1.0,292.0,75.0,232.0,26.0,0.0,2.0,13.0,9.0,14.0,162.0,63.0,153.0,24.0,10.0,14.0,4.0,13.0,19.0,285.0,133.0,66.0,42839.4974119512
0,8,2,10,10,4.0,2.0,311.0,136.0,87.0,30.0,14.0,15.0,8.0,13.0,6.0,156.0,165.0,90.0,17.0,18.0,14.0,0.0,8.0,6.0,147.0,106.0,82.0,26.0,9.0,10.0,1.0,7.0,12.0,361.0,14.0,95.0,29.0,1.0,15.0,6.0,13.0,6.0,188.0,53.0,183.0,15.0,7.0,17.0,19.0,18.0,13.0,375.0,159.0,232.0,21.0,13.0,1.0,18.0,1.0,2.0,589.0,51.0,27.0,18.0,9.0,7.0,9.0,0.0,14.0,157.0,61.0,196.0,24.0,6.0,6.0,4.0,10.0,15.0,70.0,174.0,129.0,17.0,20.0,14.0,10.0,17.0,0.0,82.0,127.0,90.0,36372.668379119896
0,19,1,13,6,3.0,16.0,463.0,126.0,209.0,25.0,9.0,17.0,5.0,8.0,3.0,297.0,73.0,214.0,20.0,3.0,17.0,9.0,10.0,9.0,418.0,106.0,231.0,10.0,1.0,20.0,13.0,7.0,8.0,416.0,50.0,196.0,16.0,19.0,17.0,9.0,12.0,10.0,465.0,34.0,20.0,19.0,7.0,12.0,12.0,13.0,10.0,135.0,108.0,185.0,13.0,14.0,5.0,13.0,6.0,11.0,580.0,133.0,224.0,15.0,9.0,3.0,2.0,14.0,11.0,151.0,99.0,203.0,14.0,4.0,5.0,7.0,9.0,3.0,334.0,115.0,129.0,21.0,18.0,15.0,9.0,14.0,9.0,281.0,97.0,89.0,52654.54190181782
0,17,5,1,8,3.0,2.0,66.0,55.0,6.0,14.0,3.0,7.0,12.0,17.0,16.0,297.0,105.0,0.0,0.0,17.0,19.0,17.0,5.0,1.0,16.0,99.0,6.0,18.0,11.0,8.0,5.0,11.0,5.0,481.0,45.0,166.0,12.0,12.0,18.0,9.0,12.0,13.0,476.0,158.0,175.0,6.0,5.0,8.0,7.0,4.0,10.0,594.0,46.0,44.0,17.0,3.0,14.0,10.0,13.0,8.0,172.0,84.0,140.0,18.0,10.0,6.0,15.0,11.0,1.0,297.0,130.0,220.0,20.0,4.0,4.0,3.0,12.0,13.0,61.0,21.0,162.0,9.0,6.0,14.0,5.0,1.0,13.0,355.0,190.0,40.0,868432.3307513722
0,23,5,10,11,16.0,20.0,337.0,148.0,69.0,15.0,4.0,5.0,14.0,13.0,5.0,96.0,52.0,92.0,30.0,16.0,16.0,18.0,6.0,14.0,547.0,107.0,12.0,15.0,9.0,8.0,7.0,19.0,18.0,584.0,49.0,160.0,7.0,0.0,15.0,11.0,14.0,7.0,316.0,162.0,73.0,8.0,3.0,7.0,2.0,11.0,3.0,507.0,20.0,128.0,11.0,5.0,8.0,10.0,19.0,16.0,359.0,103.0,39.0,9.0,14.0,12.0,18.0,10.0,8.0,292.0,75.0,122.0,25.0,0.0,14.0,5.0,7.0,12.0,331.0,63.0,55.0,23.0,9.0,11.0,6.0,10.0,15.0,184.0,118.0,250.0,36021.3370721938
0,18,13,12,16,16.0,19.0,364.0,136.0,45.0,0.0,13.0,3.0,15.0,11.0,9.0,483.0,76.0,289.0,23.0,12.0,1.0,0.0,8.0,14.0,536.0,162.0,231.0,5.0,1.0,7.0,8.0,7.0,8.0,469.0,159.0,199.0,20.0,9.0,18.0,9.0,7.0,20.0,549.0,33.0,51.0,9.0,11.0,17.0,18.0,9.0,10.0,235.0,68.0,131.0,16.0,13.0,5.0,20.0,15.0,1.0,74.0,180.0,218.0,15.0,9.0,7.0,0.0,7.0,6.0,170.0,91.0,55.0,17.0,4.0,16.0,7.0,9.0,3.0,334.0,114.0,156.0,25.0,12.0,6.0,9.0,11.0,16.0,320.0,97.0,90.0,53188.29479027323
0,16,6,10,13,3.0,2.0,276.0,103.0,271.0,28.0,11.0,17.0,18.0,9.0,7.0,278.0,67.0,196.0,15.0,18.0,18.0,1.0,5.0,13.0,68.0,74.0,37.0,18.0,2.0,20.0,16.0,15.0,1.0,470.0,121.0,157.0,16.0,1.0,19.0,10.0,13.0,10.0,188.0,171.0,42.0,15.0,10.0,12.0,0.0,15.0,19.0,360.0,130.0,170.0,14.0,14.0,9.0,15.0,9.0,10.0,240.0,73.0,89.0,22.0,5.0,7.0,10.0,13.0,9.0,492.0,93.0,174.0,15.0,4.0,4.0,5.0,8.0,15.0,546.0,115.0,129.0,21.0,5.0,10.0,6.0,18.0,7.0,375.0,85.0,201.0,39933.730598679445
0,11,10,11,19,11.0,6.0,478.0,193.0,6.0,25.0,14.0,9.0,20.0,11.0,5.0,332.0,52.0,98.0,7.0,5.0,5.0,0.0,10.0,16.0,548.0,99.0,283.0,24.0,17.0,3.0,11.0,11.0,19.0,282.0,182.0,202.0,3.0,14.0,17.0,16.0,15.0,6.0,490.0,153.0,93.0,1.0,13.0,14.0,9.0,6.0,6.0,252.0,119.0,215.0,21.0,2.0,18.0,17.0,8.0,8.0,213.0,86.0,66.0,11.0,10.0,19.0,18.0,8.0,18.0,166.0,102.0,165.0,17.0,4.0,5.0,4.0,8.0,15.0,354.0,99.0,115.0,25.0,4.0,11.0,3.0,16.0,15.0,159.0,68.0,136.0,60770.247455149736
0,12,12,10,8,9.0,15.0,405.0,89.0,92.0,19.0,16.0,8.0,6.0,13.0,5.0,297.0,156.0,144.0,28.0,5.0,7.0,5.0,5.0,15.0,273.0,71.0,55.0,21.0,12.0,11.0,11.0,18.0,13.0,31.0,77.0,164.0,26.0,12.0,14.0,16.0,12.0,10.0,293.0,165.0,20.0,6.0,4.0,8.0,5.0,18.0,3.0,72.0,117.0,130.0,17.0,7.0,12.0,9.0,8.0,9.0,347.0,113.0,206.0,4.0,10.0,7.0,12.0,7.0,7.0,414.0,105.0,227.0,17.0,4.0,4.0,1.0,12.0,13.0,202.0,110.0,164.0,16.0,7.0,1.0,16.0,15.0,15.0,82.0,76.0,282.0,48121.18585454197
0,13,12,18,12,3.0,8.0,179.0,136.0,154.0,23.0,4.0,11.0,14.0,12.0,6.0,427.0,34.0,12.0,7.0,1.0,14.0,19.0,7.0,11.0,117.0,33.0,231.0,19.0,6.0,9.0,13.0,10.0,16.0,469.0,68.0,105.0,24.0,1.0,19.0,10.0,2.0,4.0,208.0,99.0,0.0,28.0,7.0,14.0,14.0,2.0,13.0,300.0,11.0,252.0,13.0,14.0,18.0,15.0,5.0,0.0,587.0,70.0,202.0,22.0,9.0,16.0,18.0,20.0,11.0,590.0,91.0,232.0,6.0,16.0,6.0,18.0,5.0,8.0,597.0,84.0,132.0,25.0,1.0,14.0,7.0,2.0,1.0,58.0,78.0,108.0,177499.2207647335
0,13,8,13,11,17.0,10.0,512.0,118.0,209.0,20.0,9.0,17.0,7.0,10.0,5.0,447.0,71.0,214.0,14.0,11.0,14.0,5.0,6.0,13.0,544.0,80.0,57.0,25.0,3.0,7.0,3.0,13.0,14.0,338.0,55.0,150.0,7.0,17.0,19.0,9.0,7.0,9.0,355.0,52.0,185.0,13.0,7.0,12.0,6.0,15.0,11.0,265.0,27.0,120.0,11.0,12.0,5.0,8.0,5.0,8.0,355.0,66.0,89.0,14.0,9.0,7.0,7.0,11.0,9.0,331.0,102.0,196.0,13.0,6.0,5.0,13.0,7.0,3.0,334.0,114.0,208.0,21.0,9.0,1.0,9.0,16.0,14.0,151.0,97.0,247.0,52795.898943577515
0,16,4,20,6,17.0,15.0,480.0,103.0,271.0,19.0,14.0,13.0,13.0,1.0,9.0,278.0,61.0,196.0,30.0,5.0,10.0,10.0,16.0,3.0,267.0,66.0,115.0,18.0,14.0,14.0,17.0,16.0,1.0,472.0,159.0,158.0,8.0,0.0,18.0,9.0,14.0,9.0,549.0,72.0,180.0,14.0,11.0,8.0,0.0,9.0,4.0,235.0,59.0,223.0,16.0,11.0,19.0,17.0,18.0,10.0,172.0,100.0,28.0,14.0,3.0,3.0,10.0,14.0,4.0,377.0,77.0,127.0,17.0,4.0,4.0,3.0,2.0,9.0,546.0,114.0,209.0,20.0,6.0,13.0,3.0,10.0,3.0,396.0,191.0,59.0,52850.28350618557
